Type,"Gene Symbol /Region Name",GRCh37,"HI Score","TS Score",OMIMMorbid,%HI,pLI,LOEUF,"LastEvaluated Date"
Gene,KMT2EHGNC:18541,7:104654652-104755466,SufficientEvidence,NoEvidence,"OMIM Morbid",19.81,1,0.22,12/29/2021
Gene,KMT5BHGNC:24283,11:67922330-67981115,SufficientEvidence,NoEvidence,"OMIM Morbid",20.8,1,0.19,06/13/2023
Gene,KRASHGNC:6407,12:25358180-25403863,NoEvidence,NoEvidence,"OMIM Morbid",0.47,1,0.26,10/08/2015
Gene,KRT24HGNC:18527,17:38854243-38860004,SensitivityUnlikely,NoEvidence,OMIM,66.8,0,1.1,02/02/2021
Gene,KRT37HGNC:6455,17:39576799-39580837,SensitivityUnlikely,NoEvidence,OMIM,74.92,0,1.17,02/02/2021
Gene,L1CAMHGNC:6470,X:153126969-153151627,SufficientEvidence,NoEvidence,"OMIM Morbid",15.59,1,0.13,12/02/2020
Gene,L3MBTL1HGNC:15905,20:42136337-42179594,NoEvidence,NoEvidence,OMIM,47.47,0,0.84,08/29/2012
Gene,LAMA1HGNC:6481,18:6941741-7117796,AutosomalRecessive,NoEvidence,"OMIM Morbid",60.73,0,0.67,08/22/2016
Gene,LAMA2HGNC:6482,6:129204283-129837711,AutosomalRecessive,NoEvidence,"OMIM Morbid",4.68,0,0.8,11/28/2018
Gene,LAMA3HGNC:6483,18:21269417-21535030,AutosomalRecessive,,"OMIM Morbid",64.13,0,0.73,08/22/2016
Gene,LAMC2HGNC:6493,1:183155399-183214262,AutosomalRecessive,,"OMIM Morbid",41.89,0,0.8,08/22/2016
Gene,LAMP2HGNC:6501,X:119560003-119603204,SufficientEvidence,NoEvidence,"OMIM Morbid",54.6,0.27,0.64,02/09/2021
Gene,LARGE1HGNC:6511,22:33668495-34318812,AutosomalRecessive,NoEvidence,"OMIM Morbid",4.11,0,0.61,08/22/2016
Gene,LBRHGNC:6518,1:225589204-225616523,AutosomalRecessive,NoEvidence,"OMIM Morbid",28.92,0.97,0.5,02/23/2015
Gene,LBX1HGNC:16960,10:102986751-102989220,NoEvidence,NoEvidence,"OMIM Morbid",1.88,0.44,0.75,08/21/2014
Gene,LCA5HGNC:31923,6:80194708-80247147,AutosomalRecessive,,"OMIM Morbid",45.14,0,0.88,08/22/2016
Gene,LCTHGNC:6530,2:136545420-136594754,AutosomalRecessive,NoEvidence,"OMIM Morbid",10.47,0,0.62,08/22/2016
Gene,LDLRHGNC:6547,19:11200139-11244496,SufficientEvidence,NoEvidence,"OMIM Morbid",17.35,0,1.09,10/27/2021
Gene,LEMD3HGNC:28887,12:65563363-65642135,SufficientEvidence,NoEvidence,"OMIM Morbid",36.92,0.4,0.59,10/19/2020
Gene,LEO1HGNC:30401,15:52230222-52263975,LittleEvidence,NoEvidence,OMIM,27.44,0.99,0.49,03/14/2025
Gene,LEPRHGNC:6554,1:65886335-66107242,AutosomalRecessive,,"OMIM Morbid",18.82,0,0.59,08/22/2016
Gene,LETM1HGNC:6556,4:1813206-1857883,NoEvidence,NoEvidence,"OMIM Morbid",63.78,0,0.88,02/03/2012
Gene,LFNGHGNC:6560,7:2552163-2568811,AutosomalRecessive,,"OMIM Morbid",18.77,0.02,0.76,08/22/2016
Gene,LGI1HGNC:6572,10:95517693-95557916,SufficientEvidence,NoEvidence,"OMIM Morbid",7.78,1,0.33,07/08/2025
Gene,LHX3HGNC:6595,9:139088096-139096974,AutosomalRecessive,,"OMIM Morbid",23.38,0,1.03,08/22/2016
Gene,LHX4HGNC:21734,1:180199399-180248119,LittleEvidence,NoEvidence,"OMIM Morbid",6.37,0.57,0.59,04/25/2022
Gene,LIG4HGNC:6601,13:108859790-108870697,AutosomalRecessive,NoEvidence,"OMIM Morbid",23.18,0,1.04,08/22/2016
Gene,LIMK1HGNC:6613,7:73498134-73536855,NoEvidence,NoEvidence,OMIM,19.66,1,0.34,08/22/2012
Gene,LINS1HGNC:30922,15:101107129-101142389,AutosomalRecessive,NoEvidence,"OMIM Morbid",71.81,0,0.87,08/22/2016
Gene,LIPAHGNC:6617,10:90973329-91011532,AutosomalRecessive,,"OMIM Morbid",78.66,0,1.38,08/22/2016
Gene,LITAFHGNC:16841,16:11641578-11681322,NoEvidence,NoEvidence,"OMIM Morbid",51.7,0.02,1.02,10/21/2016
Gene,LMAN1HGNC:6631,18:56995055-57026497,AutosomalRecessive,,"OMIM Morbid",36.45,0,0.68,08/22/2016
Gene,LMBR1HGNC:13243,7:156461706-156685877,AutosomalRecessive,NoEvidence,"OMIM Morbid",24.09,0,1.38,10/18/2012
Gene,LMNAHGNC:6636,1:156052364-156109872,SufficientEvidence,NoEvidence,"OMIM Morbid",1.72,1,0.41,12/14/2023
Gene,LMNB1HGNC:6637,5:126112315-126172712,NoEvidence,SufficientEvidence,"OMIM Morbid",11.52,0.86,0.55,10/25/2023
Gene,LMTK3HGNC:19295,19:48988528-49016446,LittleEvidence,NoEvidence,OMIM,70.62,0.89,0.52,07/25/2018
Gene,LMX1BHGNC:6654,9:129376207-129463311,SufficientEvidence,NoEvidence,"OMIM Morbid",2.11,1,0.41,11/10/2020
Gene,LOXHD1HGNC:26521,18:44056924-44237183,AutosomalRecessive,NoEvidence,"OMIM Morbid",33.62,0,0.9,08/22/2016
Gene,LPAR6HGNC:15520,13:48985274-49018805,AutosomalRecessive,,"OMIM Morbid",22.74,0,1.12,08/22/2016
Gene,LPIN2HGNC:14450,18:2916992-3013142,AutosomalRecessive,NoEvidence,"OMIM Morbid",38.45,0,0.58,08/22/2016
Gene,LRATHGNC:6685,4:155661990-155674272,AutosomalRecessive,,"OMIM Morbid",31.39,0,1.22,08/22/2016
Gene,LRBAHGNC:1742,4:151185587-151936879,AutosomalRecessive,,"OMIM Morbid",1.79,0.01,0.52,08/22/2016
Gene,LRP2HGNC:6694,2:169983619-170219044,AutosomalRecessive,NoEvidence,"OMIM Morbid",39.5,1,0.35,04/24/2019
Gene,LRP5HGNC:6697,11:68080059-68216743,LittleEvidence,NoEvidence,"OMIM Morbid",8.86,0.94,0.48,04/09/2024
Gene,LRPAP1HGNC:6701,4:3505339-3534149,AutosomalRecessive,,"OMIM Morbid",81.97,0,1.38,08/22/2016
Gene,LRPPRCHGNC:15714,2:44113363-44223128,AutosomalRecessive,NoEvidence,"OMIM Morbid",34.01,0,0.81,03/20/2017
Gene,LSSHGNC:6708,21:47608360-47648688,NoEvidence,NoEvidence,"OMIM Morbid",24.39,0,1.05,09/06/2012
Gene,LYRM7HGNC:28072,5:130506637-130541121,AutosomalRecessive,NoEvidence,"OMIM Morbid",31.96,0.16,1.89,08/22/2016
Gene,LYSTHGNC:1968,1:235824331-236047013,AutosomalRecessive,NoEvidence,"OMIM Morbid",53.08,0,0.51,08/22/2016
Gene,MAD2L2HGNC:6764,1:11734537-11751616,NoEvidence,NoEvidence,"OMIM Morbid",5.39,0,0.81,10/20/2023
Gene,MAFBHGNC:6408,20:39314488-39317876,NoEvidence,NoEvidence,"OMIM Morbid",5.59,0.98,0.47,05/21/2015
Gene,MAGEL2HGNC:6814,15:23888696-23893014,LittleEvidence,NoEvidence,"OMIM Morbid",84.66,0,0,10/22/2025
Gene,MAGT1HGNC:28880,X:77081244-77151065,SufficientEvidence,NoEvidence,"OMIM Morbid",34.31,0.96,0.33,09/22/2021
Gene,MALT1HGNC:6819,18:56338697-56421709,AutosomalRecessive,NoEvidence,"OMIM Morbid",37.84,0.63,0.58,08/22/2016
Gene,MAN2B1HGNC:6826,19:12757326-12777556,AutosomalRecessive,NoEvidence,"OMIM Morbid",76.46,0,0.9,08/22/2016
Gene,MAOAHGNC:6833,X:43514254-43606064,LittleEvidence,NoEvidence,"OMIM Morbid",43.16,1,0.14,09/26/2012
Gene,MAP2K1HGNC:6840,15:66679250-66783882,NoEvidence,NoEvidence,"OMIM Morbid",5.71,0.97,0.52,10/13/2015
Gene,MAP2K2HGNC:6842,19:4090319-4124119,LittleEvidence,NoEvidence,"OMIM Morbid",38.94,0,0.86,05/27/2015
Gene,MAP3K1HGNC:6848,5:56111376-56191979,NoEvidence,NoEvidence,"OMIM Morbid",13.53,1,0.36,08/22/2013
Gene,MAPKBP1HGNC:29536,15:42066682-42120053,AutosomalRecessive,NoEvidence,"OMIM Morbid",37.6,0.83,0.49,06/26/2025
Gene,MAPTHGNC:6893,17:43971920-44105700,NoEvidence,NoEvidence,"OMIM Morbid",2.65,0,0.72,05/08/2012
Gene,MARVELD2HGNC:26401,5:68710943-68740157,AutosomalRecessive,NoEvidence,"OMIM Morbid",51.8,0,0.99,08/22/2016
Gene,MASP2HGNC:6902,1:11086580-11107296,AutosomalRecessive,,"OMIM Morbid",72.87,0,1.16,08/22/2016
Gene,MATN3HGNC:6909,2:20191813-20212429,NoEvidence,NoEvidence,"OMIM Morbid",62.15,0,1.36,03/12/2014
Gene,MAXHGNC:6913,14:65472819-65569413,SufficientEvidence,NoEvidence,"OMIM Morbid",2.06,1,0.29,07/20/2021
Gene,MBD5HGNC:20444,2:148778580-149274540,SufficientEvidence,NoEvidence,"OMIM Morbid",8.24,1,0.16,08/29/2025
Gene,MC2RHGNC:6930,18:13882043-13915706,AutosomalRecessive,,"OMIM Morbid",63.21,0,1.39,08/22/2016
Gene,MCCC1HGNC:6936,3:182733006-182817375,AutosomalRecessive,NoEvidence,"OMIM Morbid",46.37,0,0.82,08/22/2016
Gene,MCEEHGNC:16732,2:71336817-71357359,AutosomalRecessive,NoEvidence,"OMIM Morbid",63.92,0.41,0.87,03/25/2015
Gene,MCFD2HGNC:18451,2:47129009-47168994,AutosomalRecessive,NoEvidence,"OMIM Morbid",48.72,0,1.37,08/22/2016
Gene,MCPH1HGNC:6954,8:6264148-6506029,AutosomalRecessive,,"OMIM Morbid",94.1,0,1.34,08/22/2016
Gene,MECP2HGNC:6990,X:153287024-153363174,SufficientEvidence,NoEvidence,"OMIM Morbid",1.39,0.89,0.41,02/22/2021
Gene,MED12HGNC:11957,X:70338446-70362300,NoEvidence,NoEvidence,"OMIM Morbid",6.34,1,0.07,08/22/2018
Gene,MED13LHGNC:22962,12:116396381-116715498,SufficientEvidence,NoEvidence,"OMIM Morbid",7.11,1,0.04,08/08/2023
Gene,MEF2CHGNC:6996,5:88012934-88199922,SufficientEvidence,LittleEvidence,"OMIM Morbid",0.26,1,0.21,02/26/2020
Gene,MEFVHGNC:6998,16:3292027-3306633,NoEvidence,NoEvidence,"OMIM Morbid",81.61,0,1.15,08/16/2018
Gene,MEG3HGNC:14575,14:101292445-101327363,LittleEvidence,NoEvidence,OMIM,‐,‐,‐,09/12/2024
Gene,MEIS2HGNC:7001,15:37181405-37393512,SufficientEvidence,NoEvidence,"OMIM Morbid",0.69,1,0.26,09/14/2021
Gene,MEN1HGNC:7010,11:64570986-64578766,SufficientEvidence,NoEvidence,"OMIM Morbid",9.63,1,0.21,01/12/2022
Gene,MESTHGNC:7028,7:130126016-130146306,NoEvidence,NoEvidence,OMIM,7.94,0.42,0.59,04/04/2012
Gene,METHGNC:7029,7:116312250-116438431,NoEvidence,NoEvidence,"OMIM Morbid",1.18,1,0.45,09/06/2012
Gene,METTL23HGNC:26988,17:74722123-74729963,AutosomalRecessive,NoEvidence,"OMIM Morbid",47.56,0,1.76,08/22/2016
Gene,MFHAS1HGNC:16982,8:8640864-8751140,NoEvidence,NoEvidence,"OMIM Morbid",42.49,0,0.86,02/08/2012
Gene,MFN2HGNC:16877,1:12040501-12073565,NoEvidence,NoEvidence,"OMIM Morbid",12.08,0,0.6,02/02/2017
Gene,MFRPHGNC:18121,11:119209652-119217415,AutosomalRecessive,NoEvidence,"OMIM Morbid",61.74,0,1.31,08/22/2016
Gene,MFSD8HGNC:28486,4:128838887-128887118,AutosomalRecessive,NoEvidence,"OMIM Morbid",58.39,0,1.01,08/22/2016
Gene,MGPHGNC:7060,12:15033798-15038788,AutosomalRecessive,NoEvidence,"OMIM Morbid",8.46,0,1.63,02/08/2021
Gene,MID1HGNC:7095,X:10413350-10851802,SufficientEvidence,NoEvidence,"OMIM Morbid",5.13,0.98,0.3,08/23/2021
Gene,MID2HGNC:7096,X:107068965-107174867,NoEvidence,NoEvidence,"OMIM Morbid",9.45,0.18,0.5,07/25/2012
Gene,MITFHGNC:7105,3:69788615-70017483,SufficientEvidence,NoEvidence,"OMIM Morbid",0.98,0.99,0.48,04/13/2021
Gene,MKKSHGNC:7108,20:10381657-10414870,AutosomalRecessive,,"OMIM Morbid",38.61,0,1.11,08/22/2016
Gene,MKRN3HGNC:7114,15:23810821-23813191,NoEvidence,NoEvidence,"OMIM Morbid",87.91,0.28,1.67,04/25/2012
Gene,MKS1HGNC:7121,17:56282797-56296966,AutosomalRecessive,NoEvidence,"OMIM Morbid",34.89,0,0.99,08/22/2016
Gene,MLC1HGNC:17082,22:50497820-50524304,AutosomalRecessive,,"OMIM Morbid",68.71,0,1.04,08/22/2016
Gene,MLH1HGNC:7127,3:37035009-37092337,SufficientEvidence,NoEvidence,"OMIM Morbid",3.18,0,0.64,10/13/2021
Gene,MLPHHGNC:29643,2:238395053-238463965,AutosomalRecessive,,"OMIM Morbid",85.56,0,0.86,08/22/2016
Gene,MLYCDHGNC:7150,16:83932720-83960636,AutosomalRecessive,NoEvidence,"OMIM Morbid",65.55,0,1.17,08/22/2016
Gene,MMAAHGNC:18871,4:146540537-146581185,AutosomalRecessive,NoEvidence,"OMIM Morbid",51.43,0,1.16,08/22/2016
Gene,MMABHGNC:19331,12:109991520-110011309,AutosomalRecessive,NoEvidence,"OMIM Morbid",67.13,0,0.88,06/30/2017
Gene,MMACHCHGNC:24525,1:45965972-45979054,AutosomalRecessive,,"OMIM Morbid",53.83,0,1.16,08/22/2016
Gene,MMADHCHGNC:25221,2:150426151-150444289,AutosomalRecessive,NoEvidence,"OMIM Morbid",11.87,0,0.99,07/21/2016
Gene,MMUTHGNC:7526,6:49398073-49430966,AutosomalRecessive,NoEvidence,"OMIM Morbid",1.8,0,1.18,08/25/2016
Gene,MNX1HGNC:4979,7:156797548-156803357,SufficientEvidence,NoEvidence,"OMIM Morbid",0.84,0.85,0.64,10/04/2012
Gene,MOCS2HGNC:7193,5:52391509-52405587,AutosomalRecessive,NoEvidence,"OMIM Morbid",38.56,0,1.07,08/22/2016
Gene,MOV10HGNC:7200,1:113216934-113243368,NoEvidence,NoEvidence,OMIM,45.41,1,0.44,03/12/2019
Gene,MPDZHGNC:7208,9:13105706-13279691,AutosomalRecessive,NoEvidence,"OMIM Morbid",33.44,0,1.14,08/22/2016
Gene,MPLKIPHGNC:16002,7:40165626-40174221,AutosomalRecessive,,"OMIM Morbid",22.22,0,1.82,08/22/2016
Gene,MRE11HGNC:7230,11:94148736-94227010,AutosomalRecessive,NoEvidence,"OMIM Morbid",5.55,0,0.8,12/19/2023
Gene,MSH2HGNC:7325,2:47630206-47710367,SufficientEvidence,NoEvidence,"OMIM Morbid",1.57,0,0.67,10/13/2021
Gene,MSH3HGNC:7326,5:79950471-80172634,AutosomalRecessive,NoEvidence,"OMIM Morbid",18.27,0,1.03,05/08/2020
Gene,MSH6HGNC:7329,2:48010284-48034092,SufficientEvidence,NoEvidence,"OMIM Morbid",6.24,0,0.84,10/13/2021
Gene,MSL3HGNC:7370,X:11776278-11793891,SufficientEvidence,NoEvidence,"OMIM Morbid",43.72,1,0.18,08/23/2023
Gene,MSRB3HGNC:27375,12:65672463-65860687,AutosomalRecessive,NoEvidence,"OMIM Morbid",15.61,0.08,0.96,08/23/2021
Gene,MSX1HGNC:7391,4:4861392-4865663,SufficientEvidence,NoEvidence,"OMIM Morbid",1.21,0,1.29,01/12/2021
Gene,MSX2HGNC:7392,5:174151585-174157899,LittleEvidence,NoEvidence,"OMIM Morbid",1.48,0.01,1.01,06/28/2023
Gene,MTAPHGNC:7413,9:21802635-21867080,LittleEvidence,NoEvidence,"OMIM Morbid",38.31,0,1.49,10/12/2022
Gene,MTFMTHGNC:29666,15:65293850-65321977,AutosomalRecessive,NoEvidence,"OMIM Morbid",64.66,0,1.31,08/22/2016
Gene,MTHFRHGNC:7436,1:11845780-11866021,AutosomalRecessive,,"OMIM Morbid",7.44,0,0.86,08/22/2016
Gene,MTM1HGNC:7448,X:149737071-149841616,SufficientEvidence,NoEvidence,"OMIM Morbid",12.54,1,0.18,01/11/2021
Gene,MTMR2HGNC:7450,11:95566044-95657271,AutosomalRecessive,,"OMIM Morbid",23.95,0,0.9,08/22/2016
Gene,MTO1HGNC:19261,6:74171460-74218959,AutosomalRecessive,NoEvidence,"OMIM Morbid",39.12,0,0.82,08/22/2016
Gene,MTRHGNC:7468,1:236958581-237067281,AutosomalRecessive,NoEvidence,"OMIM Morbid",8.44,0,0.63,08/22/2016
Gene,MTRRHGNC:7473,5:7869261-7901226,AutosomalRecessive,NoEvidence,"OMIM Morbid",73.75,0,0.93,08/22/2016
Gene,MTTPHGNC:7467,4:100485287-100545154,AutosomalRecessive,NoEvidence,"OMIM Morbid",40.96,0,0.67,08/22/2016
Gene,MUTYHHGNC:7527,1:45794914-45806112,AutosomalRecessive,NoEvidence,"OMIM Morbid",44.32,0,1.02,11/11/2015
Gene,MYBPC3HGNC:7551,11:47352957-47374253,SufficientEvidence,NoEvidence,"OMIM Morbid",41.39,0,0.92,01/10/2023
Gene,MYCNHGNC:7559,2:16080672-16087126,SufficientEvidence,NoEvidence,"OMIM Morbid",6.93,1,0.31,07/12/2017
Gene,MYH10HGNC:7568,17:8377530-8534043,LittleEvidence,NoEvidence,OMIM,34.06,1,0.25,01/23/2019
Gene,MYH11HGNC:7569,16:15796992-15950885,NoEvidence,NoEvidence,"OMIM Morbid",7.87,1,0.38,09/25/2024
Gene,MYH7HGNC:7577,14:23881949-23904869,NoEvidence,NoEvidence,"OMIM Morbid",14.41,0,0.64,11/16/2015
Gene,MYH9HGNC:7579,22:36677326-36784012,LittleEvidence,NoEvidence,"OMIM Morbid",9.42,1,0.16,09/04/2024
Gene,MYL2HGNC:7583,12:111348649-111358383,AutosomalRecessive,NoEvidence,"OMIM Morbid",18.05,0,1.16,11/20/2015
Gene,MYL3HGNC:7584,3:46899362-46904934,NoEvidence,NoEvidence,"OMIM Morbid",48.58,0.05,0.81,11/18/2015
Gene,MYLKHGNC:7590,3:123328896-123603179,LittleEvidence,NoEvidence,"OMIM Morbid",15.7,0,0.6,01/14/2016
Gene,MYO15AHGNC:7594,17:18012070-18083114,AutosomalRecessive,,"OMIM Morbid",39.27,0,0.89,08/22/2016
Gene,MYO1EHGNC:7599,15:59424633-59665070,AutosomalRecessive,NoEvidence,"OMIM Morbid",26.13,0,0.56,08/22/2016
Gene,MYO3AHGNC:7601,10:26223158-26501461,AutosomalRecessive,NoEvidence,"OMIM Morbid",26.3,0,1.03,03/06/2018
Gene,MYO5AHGNC:7602,15:52599480-52821247,AutosomalRecessive,NoEvidence,"OMIM Morbid",15.8,0.99,0.46,08/22/2016
Gene,MYO5BHGNC:7603,18:47349159-47721517,AutosomalRecessive,NoEvidence,"OMIM Morbid",46.86,0,0.71,04/09/2015
Gene,MYSM1HGNC:29401,1:59120415-59165734,AutosomalRecessive,NoEvidence,"OMIM Morbid",43.17,0.08,0.58,05/30/2025
Gene,MYT1LHGNC:7623,2:1792885-2335047,SufficientEvidence,NoEvidence,"OMIM Morbid",21.8,1,0.09,03/09/2017
Gene,NAA10HGNC:18704,X:153194678-153200490,LittleEvidence,NoEvidence,"OMIM Morbid",34.08,0.76,0.52,08/09/2022
Gene,NAA15HGNC:30782,4:140222659-140312538,SufficientEvidence,NoEvidence,"OMIM Morbid",7.58,1,0.44,04/13/2021
Gene,NAALADL2HGNC:23219,3:174577124-175528336,NoEvidence,NoEvidence,OMIM,9.95,0,1.14,01/07/2016
Gene,NAF1HGNC:25126,4:164047860-164088042,LittleEvidence,NoEvidence,"OMIM Morbid",75.99,0.1,0.93,08/20/2024
Gene,NAT8LHGNC:26742,4:2061054-2070816,AutosomalRecessive,NoEvidence,"OMIM Morbid",40.87,0.24,0.86,08/22/2016
Gene,NBASHGNC:15625,2:15307040-15701458,AutosomalRecessive,,"OMIM Morbid",58.54,0,0.76,08/22/2016
Gene,NBEAHGNC:7648,13:35516407-36246873,SufficientEvidence,NoEvidence,"OMIM Morbid",6.83,1,0.14,06/26/2019
Gene,NBNHGNC:7652,8:90945559-90996895,AutosomalRecessive,NoEvidence,"OMIM Morbid",19.03,0,1.06,04/10/2024
Gene,NCF1HGNC:7660,7:74188309-74203720,AutosomalRecessive,NoEvidence,"OMIM Morbid",67.53,0.82,0.62,10/10/2012
Gene,NCF2HGNC:7661,1:183524697-183560049,AutosomalRecessive,NoEvidence,"OMIM Morbid",43.31,0,0.8,08/22/2016
Gene,NCF4HGNC:7662,22:37257048-37274057,AutosomalRecessive,,"OMIM Morbid",74.45,0,1.01,08/22/2016
Gene,NCKAP1HGNC:7666,2:183773843-183903185,SufficientEvidence,NoEvidence,OMIM,9.37,1,0.14,12/27/2017
Gene,NDE1HGNC:17619,16:15737239-15820210,AutosomalRecessive,NoEvidence,"OMIM Morbid",35.66,0,0.85,04/29/2016
Gene,NDNHGNC:7675,15:23930547-23932452,NoEvidence,NoEvidence,"OMIM Morbid",32.94,0.95,0.48,04/27/2012
Gene,NDPHGNC:7678,X:43808022-43832636,SufficientEvidence,NoEvidence,"OMIM Morbid",3.81,0.65,0.88,06/14/2012
Gene,NDRG1HGNC:7679,8:134249418-134309495,AutosomalRecessive,,"OMIM Morbid",26.62,0,0.73,08/22/2016
Gene,NDUFA1HGNC:7683,X:119005795-119010625,NoEvidence,NoEvidence,"OMIM Morbid",60.85,0.55,1.18,07/25/2012
Gene,NDUFA10HGNC:7684,2:240831859-240964759,AutosomalRecessive,NoEvidence,"OMIM Morbid",85.89,0,1.12,08/22/2016
Gene,NDUFAF1HGNC:18828,15:41679551-41694694,AutosomalRecessive,NoEvidence,"OMIM Morbid",69.41,0.01,0.84,08/22/2016
Gene,NDUFAF2HGNC:28086,5:60241032-60448853,AutosomalRecessive,NoEvidence,"OMIM Morbid",53.74,0.02,1.11,08/22/2016
Gene,NDUFAF5HGNC:15899,20:13765674-13802226,AutosomalRecessive,NoEvidence,"OMIM Morbid",44.44,0,1.07,08/22/2016
Gene,NDUFB3HGNC:7698,2:201936724-201950473,AutosomalRecessive,,"OMIM Morbid",50.55,0,1.46,08/22/2016
Gene,NDUFS4HGNC:7711,5:52856469-52979168,AutosomalRecessive,,"OMIM Morbid",12.79,0,1.52,08/22/2016
Gene,NDUFS6HGNC:7713,5:1801521-1816162,AutosomalRecessive,NoEvidence,"OMIM Morbid",81.82,0,1.54,08/22/2016
Gene,NDUFS7HGNC:7714,19:1383906-1395583,AutosomalRecessive,NoEvidence,"OMIM Morbid",69.79,0.16,0.73,08/22/2016
Gene,NDUFS8HGNC:7715,11:67798148-67804111,AutosomalRecessive,NoEvidence,"OMIM Morbid",51.99,0.03,0.78,08/22/2016
Gene,NDUFV1HGNC:7716,11:67374407-67380025,AutosomalRecessive,NoEvidence,"OMIM Morbid",37.98,0,1.09,03/22/2012
Gene,NDUFV2HGNC:7717,18:9102697-9134339,AutosomalRecessive,NoEvidence,"OMIM Morbid",15.31,0.83,0.61,08/22/2016
Gene,NEBLHGNC:16932,10:21068902-21581979,NoEvidence,NoEvidence,OMIM,21.79,0,1.04,12/21/2011
Gene,NEDD9HGNC:7733,6:11183531-11382581,LittleEvidence,NoEvidence,OMIM,29.54,1,0.43,02/27/2019
Gene,NEFHHGNC:7737,22:29876207-29887379,NoEvidence,NoEvidence,"OMIM Morbid",24.44,0,1.42,07/08/2025
Gene,NEFLHGNC:7739,8:24808468-24814126,NoEvidence,NoEvidence,"OMIM Morbid",‐,0,0.99,09/17/2018
Gene,NEK1HGNC:7744,4:170313960-170533734,AutosomalRecessive,NoEvidence,"OMIM Morbid",39.72,0,0.96,08/01/2013
Gene,NELFAHGNC:12768,4:1984450-2010701,NoEvidence,NoEvidence,OMIM,62.86,0,0.96,09/06/2012
Gene,NEXMIFHGNC:29433,X:73952691-74145287,SufficientEvidence,NoEvidence,"OMIM Morbid",29.47,1,0.2,06/26/2019
Gene,NF1HGNC:7765,17:29421945-29704695,SufficientEvidence,NoEvidence,"OMIM Morbid",0.88,1,0.45,02/12/2023
Gene,NF2HGNC:7773,22:29999545-30094589,SufficientEvidence,NoEvidence,"OMIM Morbid",2.2,1,0.19,09/08/2020
Gene,NFIAHGNC:7784,1:61542899-61928460,SufficientEvidence,NoEvidence,"OMIM Morbid",0.28,1,0.18,01/12/2017
Gene,NFIBHGNC:7785,9:14081842-14532075,SufficientEvidence,NoEvidence,"OMIM Morbid",0.39,1,0.3,12/10/2024
Gene,NFIXHGNC:7788,19:13106289-13209610,SufficientEvidence,NoEvidence,"OMIM Morbid",1.34,1,0.09,04/12/2022
Gene,NGLY1HGNC:17646,3:25760435-25831530,AutosomalRecessive,NoEvidence,"OMIM Morbid",49.52,0,1.01,02/18/2015
Gene,NHP2HGNC:14377,5:177576464-177580886,AutosomalRecessive,NoEvidence,"OMIM Morbid",32.86,0,1.13,03/04/2015
Gene,NHSHGNC:7820,X:17393323-17754114,SufficientEvidence,NoEvidence,"OMIM Morbid",3.57,1,0.09,04/28/2021
Gene,NIPA1HGNC:17043,15:23043279-23086843,NoEvidence,NoEvidence,"OMIM Morbid",22,0.27,0.83,04/04/2012
Gene,NIPA2HGNC:17044,15:23004684-23034402,NoEvidence,NoEvidence,OMIM,33.48,0.62,0.69,04/04/2012
Gene,NIPBLHGNC:28862,5:36876871-37066515,SufficientEvidence,LittleEvidence,"OMIM Morbid",3.01,1,0.06,08/26/2020
Gene,NKX2-5HGNC:2488,5:172659112-172662209,SufficientEvidence,NoEvidence,"OMIM Morbid",9.67,1,0.32,07/22/2020
Gene,NKX3-2HGNC:951,4:13542454-13546132,AutosomalRecessive,,"OMIM Morbid",53.62,0,1.21,08/22/2016
Gene,NLGN1HGNC:14291,3:173113742-174012162,NoEvidence,NoEvidence,"OMIM Morbid",1.37,1,0.29,03/25/2016
Gene,NLGN3HGNC:14289,X:70364691-70391051,NoEvidence,NoEvidence,"OMIM Morbid",10.65,0.98,0.31,07/25/2012
Gene,NLGN4XHGNC:14287,X:5808083-6146908,EmergingEvidence,NoEvidence,"OMIM Morbid",64.4,0.99,0.25,03/26/2025
Gene,NNATHGNC:7860,20:36149652-36152092,NoEvidence,NoEvidence,OMIM,21.87,0.01,1.16,04/28/2012
Gene,NODALHGNC:7865,10:72191692-72207707,LittleEvidence,NoEvidence,"OMIM Morbid",31.54,0.16,0.86,08/08/2013
Gene,NOGHGNC:7866,17:54671060-54672972,SufficientEvidence,NoEvidence,"OMIM Morbid",0.85,1,0.37,01/12/2021
Gene,NONOHGNC:7871,X:70503485-70521018,SufficientEvidence,NoEvidence,"OMIM Morbid",4.11,0.99,0.24,07/24/2024
Gene,NOP10HGNC:14378,15:34633920-34635337,NoEvidence,NoEvidence,"OMIM Morbid",24.08,0.04,1.22,02/12/2025
Gene,NOTCH1HGNC:7881,9:139388885-139440500,SufficientEvidence,NoEvidence,"OMIM Morbid",0.16,1,0.22,09/24/2024
Gene,NOTCH2HGNC:7882,1:120454176-120612276,NoEvidence,NoEvidence,"OMIM Morbid",3.21,1,0.15,07/17/2014
Gene,NPC1HGNC:7897,18:21111406-21166470,AutosomalRecessive,,"OMIM Morbid",44.18,0,0.68,08/22/2016
Gene,NPHP1HGNC:7905,2:110880925-110962590,AutosomalRecessive,NoEvidence,"OMIM Morbid",60.82,0,0.92,10/10/2012
Gene,NPHP4HGNC:19104,1:5922871-6052485,AutosomalRecessive,,"OMIM Morbid",68.34,0,1.18,08/22/2016
